domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
crop,field_operations,fertilization_event,fertilization_event_id,fertilization_event_id,Fertilization Event ID,BIGINT,Y,,,,transactional_data,Unique system-generated identifier for each fertilizer application event record. Serves as the primary key for the fertilization_event data product in the crop domain Silver layer.,FMIS internal identifier standard; SAP S/4HANA PP module
crop,field_operations,fertilization_event,agrochemical_product_id,agrochemical_product_id,Agrochemical Product Id (Foreign Key),BIGINT,,product.agrochemical_product.agrochemical_product_id,,,transactional_data,"Foreign key linking to product.agrochemical_product. Business justification: Fertilization events must reference the specific fertilizer product applied for nutrient management plan compliance, EPA reporting, and cost tracking. Domain experts expect fertilization events to lin",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,asset_id,asset_id,Equipment ID,BIGINT,,equipment.asset.asset_id,,,transactional_data,"Reference to the equipment or machinery used to perform the fertilizer application (e.g., spreader, sprayer, fertigation system). Links to the equipment master for maintenance and OEE tracking.",John Deere Operations Center fleet telematics; SAP S/4HANA PM module
crop,field_operations,fertilization_event,commodity_lot_id,commodity_lot_id,Commodity Lot Id (Foreign Key),BIGINT,,inventory.commodity_lot.commodity_lot_id,,,transactional_data,"Foreign key linking to inventory.commodity_lot. Business justification: Fertilization events consume a specific fertilizer lot. Linking to commodity_lot enables lot-level nutrient management traceability, MRL compliance reporting, and inventory depletion — required for nu",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,"Foreign key linking to finance.cost_center. Business justification: Fertilization events are among the largest variable input costs in crop production. Direct cost center assignment enables fertilizer cost tracking, nutrient management budget variance reporting, and c",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,crew_id,crew_id,Crew Id (Foreign Key),BIGINT,,workforce.crew.crew_id,,,transactional_data,"Foreign key linking to workforce.crew. Business justification: Fertilization operations are routinely performed by field crews. Crew-level tracking supports H2A labor compliance reporting, payroll allocation by crew, and nutrient management audit trails. A domain",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,employee_id,employee_id,Operator ID,BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Reference to the operator or equipment operator who performed the fertilizer application. Used for workforce accountability and GAP compliance traceability.,SAP SuccessFactors workforce management; GAP (Good Agricultural Practices) traceability
crop,field_operations,fertilization_event,fertilization_applicator_workforce_certification_id,fertilization_applicator_workforce_certification_id,Fertilization Applicator Workforce Certification Id (Foreign Key),BIGINT,,workforce.workforce_certification.workforce_certification_id,,,transactional_data,Foreign key linking to workforce.workforce_certification. Business justification: Many states require Certified Crop Adviser (CCA) or nutrient management planner certification for commercial fertilizer application. Linking fertilization events to the applicator's certification supp,Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,field_crop_plan_id,field_crop_plan_id,Field Crop Plan Id (Foreign Key),BIGINT,,crop.field_crop_plan.field_crop_plan_id,,,transactional_data,"Foreign key linking to crop.field_crop_plan. Business justification: fertilization_event links to vra_prescription and growing_season but has no direct FK to field_crop_plan. The field crop plan defines target N/P/K rates (target_n_rate_lbs_acre, target_p_rate_lbs_acre",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,field_id,field_id,Field ID,BIGINT,,land.field.field_id,,,transactional_data,"Reference to the agricultural field on which the fertilizer application event occurred. Links to the field master record containing boundary, acreage, and soil zone data.",John Deere Operations Center field mapping; Esri ArcGIS GIS field registry
crop,field_operations,fertilization_event,field_operation_id,field_operation_id,Field Operation Id (Foreign Key),BIGINT,,equipment.field_operation.field_operation_id,,,transactional_data,"Foreign key linking to equipment.field_operation. Business justification: Fertilization events record agronomic application details; field_operation records equipment execution. Linking enables nutrient management plan compliance verification, application rate accuracy audi",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,goods_issue_id,goods_issue_id,Goods Issue Id (Foreign Key),BIGINT,,inventory.goods_issue.goods_issue_id,,,transactional_data,"Foreign key linking to inventory.goods_issue. Business justification: Each fertilizer application triggers an inventory goods issue in ag ERP systems to deplete fertilizer stock and post field operation costs. This link supports fertilizer inventory reconciliation, cost",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,growing_season_id,growing_season_id,Crop Season ID,BIGINT,,crop.growing_season.growing_season_id,,,transactional_data,Reference to the crop season or growing season during which this fertilization event occurred. Enables agronomic analysis by season and year.,Granular Farm Management; SAP S/4HANA PP crop season master
crop,field_operations,fertilization_event,input_catalog_id,input_catalog_id,Input Catalog Id (Foreign Key),BIGINT,,procurement.input_catalog.input_catalog_id,,,transactional_data,"Foreign key linking to procurement.input_catalog. Business justification: Fertilization events apply specific catalog input products. Linking to input_catalog enables nutrient management reporting by product, MRL compliance verification, organic certification checks, and in",Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,lab_sample_id,lab_sample_id,Lab Sample Id (Foreign Key),BIGINT,,quality.lab_sample.lab_sample_id,,,transactional_data,Foreign key linking to quality.lab_sample. Business justification: Post-application soil and tissue lab samples are collected after fertilization events to verify nutrient uptake and NMP compliance. Agronomists and regulators require direct traceability from fertiliz,Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,management_zone_id,management_zone_id,Management Zone Id (Foreign Key),BIGINT,,land.management_zone.management_zone_id,,,transactional_data,Foreign key linking to land.management_zone. Business justification: VRA fertilization events are executed at management zone level. Precision agriculture systems track nutrient application by zone for zone-level ROI analysis and variable-rate compliance reporting. No ,Internal - LLM Generated Cross-Domain Link
crop,field_operations,fertilization_event,manure_source_herd_id,manure_source_herd_id,Manure Source Herd Id (Foreign Key),BIGINT,,livestock.herd.herd_id,,,transactional_data,Foreign key linking to livestock.herd. Business justification: Nutrient management plans and EPA/NRCS manure application regulations require traceability from applied manure back to the source herd. Agronomists and regulators need this link to verify setback comp,Internal - LLM Generated Cross-Domain Link
